Geography,Year,Real GDP,Nominal GDP,Population,Industry,Employed,Unemployed,Unemployment rate,All industries,Goods-producing sector,Service-producing sector,All-items,Gasoline,Real GDP per Capita,Nominal GDP per Capita
Canada,1999,1376251.0,1007927.0,30401286.0,All industries,14402.0,1181.7,0.08205110401333149,,,,92.9,84.9,45269.49945472701,33154.09091575928
Canada,1999,1376251.0,1007927.0,30401286.0,Goods-producing sector,3734.1,276.3,0.07399373342974211,,,,92.9,84.9,45269.49945472701,33154.09091575928
Canada,1999,1376251.0,1007927.0,30401286.0,Services-producing sector,10667.9,504.0,0.04724453735036886,,,,92.9,84.9,45269.49945472701,33154.09091575928
Canada,2000,1447508.0,1106071.0,30685730.0,All industries,14760.1,1081.8,0.07329218636730103,,,,95.4,103.5,47172.02426013655,36045.125861434615
Canada,2000,1447508.0,1106071.0,30685730.0,Goods-producing sector,3809.5,242.5,0.06365664785404909,,,,95.4,103.5,47172.02426013655,36045.125861434615
Canada,2000,1447508.0,1106071.0,30685730.0,Services-producing sector,10950.6,467.9,0.042728252333205485,,,,95.4,103.5,47172.02426013655,36045.125861434615
Canada,2001,1473418.0,1144543.0,31020902.0,All industries,14932.3,1161.8,0.07780449093575671,657.28,828.25,608.27,97.8,100.8,47497.58727196263,36895.8646012292
Canada,2001,1473418.0,1144543.0,31020902.0,Goods-producing sector,3766.4,283.3,0.0752177145284622,657.28,828.25,608.27,97.8,100.8,47497.58727196263,36895.8646012292
Canada,2001,1473418.0,1144543.0,31020902.0,Services-producing sector,11165.9,500.7,0.04484188466670846,657.28,828.25,608.27,97.8,100.8,47497.58727196263,36895.8646012292
Canada,2002,1517887.0,1193694.0,31360079.0,All industries,15291.3,1269.3,0.08300798493260873,673.09,849.92,623.75,100.0,100.0,48401.88699779742,38064.126050192666
Canada,2002,1517887.0,1193694.0,31360079.0,Goods-producing sector,3875.9,302.1,0.07794318738873553,673.09,849.92,623.75,100.0,100.0,48401.88699779742,38064.126050192666
Canada,2002,1517887.0,1193694.0,31360079.0,Services-producing sector,11415.5,569.9,0.049923349831369625,673.09,849.92,623.75,100.0,100.0,48401.88699779742,38064.126050192666
Canada,2003,1545232.0,1254747.0,31644028.0,All industries,15660.8,1283.3,0.08194345116469146,691.17,876.59,640.35,102.8,106.4,48831.71004652126,39651.93685203414
Canada,2003,1545232.0,1254747.0,31644028.0,Goods-producing sector,3927.8,292.9,0.07457100667040073,691.17,876.59,640.35,102.8,106.4,48831.71004652126,39651.93685203414
Canada,2003,1545232.0,1254747.0,31644028.0,Services-producing sector,11733.0,590.1,0.05029404244438763,691.17,876.59,640.35,102.8,106.4,48831.71004652126,39651.93685203414
Canada,2004,1592933.0,1335731.0,31940655.0,All industries,15915.0,1232.1,0.07741753063147973,709.3,897.99,658.3,104.7,117.6,49871.64477372177,41819.1486680533
Canada,2004,1592933.0,1335731.0,31940655.0,Goods-producing sector,3990.2,277.0,0.06942007919402536,709.3,897.99,658.3,104.7,117.6,49871.64477372177,41819.1486680533
Canada,2004,1592933.0,1335731.0,31940655.0,Services-producing sector,11924.8,565.5,0.04742217898832685,709.3,897.99,658.3,104.7,117.6,49871.64477372177,41819.1486680533
Canada,2005,1643973.0,1421590.0,32243753.0,All industries,16123.5,1168.6,0.07247805997457127,737.04,930.13,685.79,107.0,132.6,50985.78319961699,44088.85032706956
Canada,2005,1643973.0,1421590.0,32243753.0,Goods-producing sector,4000.7,264.4,0.06608843452395831,737.04,930.13,685.79,107.0,132.6,50985.78319961699,44088.85032706956
Canada,2005,1643973.0,1421590.0,32243753.0,Services-producing sector,12122.9,524.7,0.04328172302006946,737.04,930.13,685.79,107.0,132.6,50985.78319961699,44088.85032706956
Canada,2006,1687281.0,1496604.0,32571174.0,All industries,16375.0,1107.3,0.06762137404580153,755.14,947.53,704.95,109.1,139.8,51802.891722601096,45948.727546633716
Canada,2006,1687281.0,1496604.0,32571174.0,Goods-producing sector,3968.1,258.3,0.0650941256520753,755.14,947.53,704.95,109.1,139.8,51802.891722601096,45948.727546633716
Canada,2006,1687281.0,1496604.0,32571174.0,Services-producing sector,12406.9,496.8,0.040042234563025414,755.14,947.53,704.95,109.1,139.8,51802.891722601096,45948.727546633716
Canada,2007,1722238.0,1577661.0,32889025.0,All industries,16719.1,1080.9,0.06465060918350869,787.57,997.82,734.25,111.5,146.1,52365.12788080522,47969.223776016464
Canada,2007,1722238.0,1577661.0,32889025.0,Goods-producing sector,3961.6,258.1,0.06515044426494346,787.57,997.82,734.25,111.5,146.1,52365.12788080522,47969.223776016464
Canada,2007,1722238.0,1577661.0,32889025.0,Services-producing sector,12757.5,500.8,0.03925533999608074,787.57,997.82,734.25,111.5,146.1,52365.12788080522,47969.223776016464
Canada,2008,1739534.0,1657041.0,33247118.0,All industries,16959.1,1117.9,0.06591741307026908,810.2,1029.2,756.73,114.1,164.7,52321.34707134616,49840.13952728173
Canada,2008,1739534.0,1657041.0,33247118.0,Goods-producing sector,3985.7,266.1,0.06676368015655972,810.2,1029.2,756.73,114.1,164.7,52321.34707134616,49840.13952728173
Canada,2008,1739534.0,1657041.0,33247118.0,Services-producing sector,12973.4,514.4,0.03965036150893366,810.2,1029.2,756.73,114.1,164.7,52321.34707134616,49840.13952728173
Canada,2009,1688636.0,1571334.0,33628895.0,All industries,16685.3,1526.8,0.09150569663116635,822.51,1028.89,776.27,114.4,135.8,50213.84140037905,46725.71013707111
Canada,2009,1688636.0,1571334.0,33628895.0,Goods-producing sector,3720.7,411.2,0.11051683822936545,822.51,1028.89,776.27,114.4,135.8,50213.84140037905,46725.71013707111
Canada,2009,1688636.0,1571334.0,33628895.0,Services-producing sector,12964.6,675.9,0.05213427332891103,822.51,1028.89,776.27,114.4,135.8,50213.84140037905,46725.71013707111
Canada,2010,1740814.0,1666048.0,34004889.0,All industries,16907.3,1492.7,0.08828730784927222,852.44,1072.67,803.01,116.5,148.2,51193.05050517883,48994.366662981905
Canada,2010,1740814.0,1666048.0,34004889.0,Goods-producing sector,3728.0,307.5,0.08248390557939914,852.44,1072.67,803.01,116.5,148.2,51193.05050517883,48994.366662981905
Canada,2010,1740814.0,1666048.0,34004889.0,Services-producing sector,13179.3,650.6,0.04936529254209253,852.44,1072.67,803.01,116.5,148.2,51193.05050517883,48994.366662981905
Canada,2011,1795582.0,1774063.0,34339328.0,All industries,17171.7,1403.0,0.08170419935125817,873.64,1102.8,821.37,119.9,177.8,52289.37502795628,51662.71745329437
Canada,2011,1795582.0,1774063.0,34339328.0,Goods-producing sector,3799.3,266.2,0.07006553838865054,873.64,1102.8,821.37,119.9,177.8,52289.37502795628,51662.71745329437
Canada,2011,1795582.0,1774063.0,34339328.0,Services-producing sector,13372.4,590.2,0.04413568245042027,873.64,1102.8,821.37,119.9,177.8,52289.37502795628,51662.71745329437
Canada,2012,1827201.0,1827201.0,34714222.0,All industries,17362.9,1374.5,0.07916304304004515,895.57,1143.25,838.56,121.7,182.3,52635.51635983661,52635.51635983661
Canada,2012,1827201.0,1827201.0,34714222.0,Goods-producing sector,3865.5,252.4,0.06529556331651791,895.57,1143.25,838.56,121.7,182.3,52635.51635983661,52635.51635983661
Canada,2012,1827201.0,1827201.0,34714222.0,Services-producing sector,13497.4,587.2,0.04350467497443953,895.57,1143.25,838.56,121.7,182.3,52635.51635983661,52635.51635983661
Canada,2013,1869759.0,1902247.0,35082954.0,All industries,17585.1,1347.5,0.07662737203655368,911.44,1173.32,851.38,122.8,183.4,53295.369597440396,54221.403363012134
Canada,2013,1869759.0,1902247.0,35082954.0,Goods-producing sector,3885.5,261.0,0.06717282203062669,911.44,1173.32,851.38,122.8,183.4,53295.369597440396,54221.403363012134
Canada,2013,1869759.0,1902247.0,35082954.0,Services-producing sector,13699.6,570.7,0.041658150602937316,911.44,1173.32,851.38,122.8,183.4,53295.369597440396,54221.403363012134
Canada,2014,1923422.0,1994898.0,35437435.0,All industries,17677.2,1320.3,0.07468943045278663,935.52,1217.28,871.28,125.2,183.8,54276.558108678015,56293.52124384849
Canada,2014,1923422.0,1994898.0,35437435.0,Goods-producing sector,3870.3,253.0,0.06536960959098778,935.52,1217.28,871.28,125.2,183.8,54276.558108678015,56293.52124384849
Canada,2014,1923422.0,1994898.0,35437435.0,Services-producing sector,13806.9,561.4,0.040660829005786964,935.52,1217.28,871.28,125.2,183.8,54276.558108678015,56293.52124384849
Canada,2015,1936100.0,1990441.0,35702908.0,All industries,17794.0,1326.7,0.07455884005844667,952.06,1221.8,891.51,126.6,153.4,54228.075763464425,55750.1086466122
Canada,2015,1936100.0,1990441.0,35702908.0,Goods-producing sector,3851.2,276.7,0.07184773577066889,952.06,1221.8,891.51,126.6,153.4,54228.075763464425,55750.1086466122
Canada,2015,1936100.0,1990441.0,35702908.0,Services-producing sector,13942.8,561.5,0.04027168144131738,952.06,1221.8,891.51,126.6,153.4,54228.075763464425,55750.1086466122
Canada,2016,1955488.0,2025535.0,36109487.0,All industries,17911.6,1358.7,0.07585586993903393,956.62,1225.52,898.01,128.4,144.2,54154.41100007873,56094.26132251616
Canada,2016,1955488.0,2025535.0,36109487.0,Goods-producing sector,3830.3,278.3,0.07265749419105554,956.62,1225.52,898.01,128.4,144.2,54154.41100007873,56094.26132251616
Canada,2016,1955488.0,2025535.0,36109487.0,Services-producing sector,14081.2,574.5,0.04079907962389569,956.62,1225.52,898.01,128.4,144.2,54154.41100007873,56094.26132251616
Canada,2017,2014933.0,2140641.0,36545295.0,All industries,18281.1,1249.2,0.06833286837225332,976.01,1236.79,918.83,130.4,161.2,55135.22328934546,58575.009450600955
Canada,2017,2014933.0,2140641.0,36545295.0,Goods-producing sector,3879.5,228.6,0.058925119216393866,976.01,1236.79,918.83,130.4,161.2,55135.22328934546,58575.009450600955
Canada,2017,2014933.0,2140641.0,36545295.0,Services-producing sector,14401.6,518.1,0.035975169425619374,976.01,1236.79,918.83,130.4,161.2,55135.22328934546,58575.009450600955
Canada,2018,2063887.0,2231168.0,37065178.0,All industries,18568.0,1164.0,0.06268849633778543,1001.28,1253.19,945.74,133.4,181.5,55682.64099527594,60195.798870843144
Canada,2018,2063887.0,2231168.0,37065178.0,Goods-producing sector,3949.8,206.3,0.05223049268317383,1001.28,1253.19,945.74,133.4,181.5,55682.64099527594,60195.798870843144
Canada,2018,2063887.0,2231168.0,37065178.0,Services-producing sector,14618.2,494.4,0.033820853456649924,1001.28,1253.19,945.74,133.4,181.5,55682.64099527594,60195.798870843144
Canada,2019,2102304.0,2310712.0,37593384.0,All industries,18985.6,1154.2,0.06079344345187933,1028.5,1288.17,971.71,136.0,170.5,55922.1803496062,61465.92176963904
Canada,2019,2102304.0,2310712.0,37593384.0,Goods-producing sector,3974.9,215.8,0.054290673979219606,1028.5,1288.17,971.71,136.0,170.5,55922.1803496062,61465.92176963904
Canada,2019,2102304.0,2310712.0,37593384.0,Services-producing sector,15010.7,509.4,0.03393579246803946,1028.5,1288.17,971.71,136.0,170.5,55922.1803496062,61465.92176963904
Newfoundland and Labrador,1999,22144.0,12371.0,533329.0,All industries,201.9,40.5,0.20059435364041603,,,,93.8,86.7,41520.33735274099,23195.81346598441
Newfoundland and Labrador,1999,22144.0,12371.0,533329.0,Goods-producing sector,46.3,13.4,0.28941684665226786,,,,93.8,86.7,41520.33735274099,23195.81346598441
Newfoundland and Labrador,1999,22144.0,12371.0,533329.0,Services-producing sector,155.7,16.1,0.1034039820166988,,,,93.8,86.7,41520.33735274099,23195.81346598441
Newfoundland and Labrador,2000,23334.0,14175.0,527966.0,All industries,198.8,39.5,0.19869215291750503,,,,96.6,107.6,44196.02777451579,26848.319778167534
Newfoundland and Labrador,2000,23334.0,14175.0,527966.0,Goods-producing sector,42.5,12.5,0.29411764705882354,,,,96.6,107.6,44196.02777451579,26848.319778167534
Newfoundland and Labrador,2000,23334.0,14175.0,527966.0,Services-producing sector,156.3,16.0,0.10236724248240563,,,,96.6,107.6,44196.02777451579,26848.319778167534
Newfoundland and Labrador,2001,23894.0,14464.0,522046.0,All industries,203.7,38.7,0.18998527245949928,592.73,685.85,569.77,97.7,103.0,45769.91299617275,27706.370702964872
Newfoundland and Labrador,2001,23894.0,14464.0,522046.0,Goods-producing sector,43.5,13.1,0.30114942528735633,592.73,685.85,569.77,97.7,103.0,45769.91299617275,27706.370702964872
Newfoundland and Labrador,2001,23894.0,14464.0,522046.0,Services-producing sector,160.2,15.0,0.09363295880149813,592.73,685.85,569.77,97.7,103.0,45769.91299617275,27706.370702964872
Newfoundland and Labrador,2002,27746.0,16753.0,519481.0,All industries,206.5,41.3,0.19999999999999998,609.02,711.83,584.45,100.0,100.0,53411.00059482444,32249.49516921697
Newfoundland and Labrador,2002,27746.0,16753.0,519481.0,Goods-producing sector,42.6,14.9,0.34976525821596244,609.02,711.83,584.45,100.0,100.0,53411.00059482444,32249.49516921697
Newfoundland and Labrador,2002,27746.0,16753.0,519481.0,Services-producing sector,163.9,16.8,0.10250152532031727,609.02,711.83,584.45,100.0,100.0,53411.00059482444,32249.49516921697
Newfoundland and Labrador,2003,29562.0,18438.0,518459.0,All industries,210.7,41.6,0.197437114380636,639.96,770.65,611.03,102.9,106.8,57018.97353503363,35563.082133784934
Newfoundland and Labrador,2003,29562.0,18438.0,518459.0,Goods-producing sector,42.0,13.7,0.3261904761904762,639.96,770.65,611.03,102.9,106.8,57018.97353503363,35563.082133784934
Newfoundland and Labrador,2003,29562.0,18438.0,518459.0,Services-producing sector,168.7,17.7,0.1049199762892709,639.96,770.65,611.03,102.9,106.8,57018.97353503363,35563.082133784934
Newfoundland and Labrador,2004,29354.0,19691.0,517423.0,All industries,213.2,39.4,0.1848030018761726,655.61,796.63,625.23,104.8,118.0,56731.1464701028,38055.903970252584
Newfoundland and Labrador,2004,29354.0,19691.0,517423.0,Goods-producing sector,47.4,14.6,0.3080168776371308,655.61,796.63,625.23,104.8,118.0,56731.1464701028,38055.903970252584
Newfoundland and Labrador,2004,29354.0,19691.0,517423.0,Services-producing sector,165.8,16.5,0.09951749095295537,655.61,796.63,625.23,104.8,118.0,56731.1464701028,38055.903970252584
Newfoundland and Labrador,2005,30187.0,22292.0,514332.0,All industries,212.3,38.0,0.17899199246349504,682.33,855.83,646.32,107.6,131.3,58691.66219484691,43341.65480662296
Newfoundland and Labrador,2005,30187.0,22292.0,514332.0,Goods-producing sector,48.6,13.0,0.2674897119341564,682.33,855.83,646.32,107.6,131.3,58691.66219484691,43341.65480662296
Newfoundland and Labrador,2005,30187.0,22292.0,514332.0,Services-producing sector,163.7,16.3,0.09957238851557729,682.33,855.83,646.32,107.6,131.3,58691.66219484691,43341.65480662296
Newfoundland and Labrador,2006,31391.0,24602.0,510592.0,All industries,214.3,37.3,0.17405506299580026,706.15,881.16,669.76,109.5,137.9,61479.61581850088,48183.28528453247
Newfoundland and Labrador,2006,31391.0,24602.0,510592.0,Goods-producing sector,48.7,14.2,0.2915811088295688,706.15,881.16,669.76,109.5,137.9,61479.61581850088,48183.28528453247
Newfoundland and Labrador,2006,31391.0,24602.0,510592.0,Services-producing sector,165.6,15.4,0.09299516908212561,706.15,881.16,669.76,109.5,137.9,61479.61581850088,48183.28528453247
Newfoundland and Labrador,2007,34929.0,29087.0,509055.0,All industries,217.4,34.0,0.15639374425022998,735.41,927.28,694.95,111.1,142.7,68615.37554881103,57139.20892634391
Newfoundland and Labrador,2007,34929.0,29087.0,509055.0,Goods-producing sector,48.8,13.6,0.27868852459016397,735.41,927.28,694.95,111.1,142.7,68615.37554881103,57139.20892634391
Newfoundland and Labrador,2007,34929.0,29087.0,509055.0,Services-producing sector,168.6,14.4,0.08540925266903915,735.41,927.28,694.95,111.1,142.7,68615.37554881103,57139.20892634391
Newfoundland and Labrador,2008,34404.0,31595.0,511581.0,All industries,220.7,34.1,0.1545083824195741,765.87,976.0,722.08,114.3,158.7,67250.34745230961,61759.52586198471
Newfoundland and Labrador,2008,34404.0,31595.0,511581.0,Goods-producing sector,50.4,12.9,0.255952380952381,765.87,976.0,722.08,114.3,158.7,67250.34745230961,61759.52586198471
Newfoundland and Labrador,2008,34404.0,31595.0,511581.0,Services-producing sector,170.3,15.1,0.08866705813270698,765.87,976.0,722.08,114.3,158.7,67250.34745230961,61759.52586198471
Newfoundland and Labrador,2009,30954.0,25022.0,516751.0,All industries,214.3,40.0,0.18665422305179655,800.84,1003.32,762.86,114.6,131.8,59901.19032183779,48421.773736286916
Newfoundland and Labrador,2009,30954.0,25022.0,516751.0,Goods-producing sector,46.4,15.8,0.3405172413793104,800.84,1003.32,762.86,114.6,131.8,59901.19032183779,48421.773736286916
Newfoundland and Labrador,2009,30954.0,25022.0,516751.0,Services-producing sector,167.9,17.2,0.10244192972007146,800.84,1003.32,762.86,114.6,131.8,59901.19032183779,48421.773736286916
Newfoundland and Labrador,2010,32639.0,29107.0,522009.0,All industries,222.0,39.0,0.17567567567567569,836.63,1016.65,802.79,117.4,142.5,62525.74189333901,55759.57502648421
Newfoundland and Labrador,2010,32639.0,29107.0,522009.0,Goods-producing sector,47.1,14.6,0.3099787685774947,836.63,1016.65,802.79,117.4,142.5,62525.74189333901,55759.57502648421
Newfoundland and Labrador,2010,32639.0,29107.0,522009.0,Services-producing sector,175.0,16.8,0.096,836.63,1016.65,802.79,117.4,142.5,62525.74189333901,55759.57502648421
Newfoundland and Labrador,2011,33531.0,33562.0,524999.0,All industries,231.0,34.0,0.1471861471861472,879.0,1064.8,843.31,121.4,166.1,63868.69308322492,63927.74081474441
Newfoundland and Labrador,2011,33531.0,33562.0,524999.0,Goods-producing sector,51.4,12.3,0.23929961089494164,879.0,1064.8,843.31,121.4,166.1,63868.69308322492,63927.74081474441
Newfoundland and Labrador,2011,33531.0,33562.0,524999.0,Services-producing sector,179.7,14.0,0.07790762381747357,879.0,1064.8,843.31,121.4,166.1,63868.69308322492,63927.74081474441
Newfoundland and Labrador,2012,32064.0,32063.0,526345.0,All industries,238.7,34.2,0.14327607875994974,926.66,1189.89,872.54,123.9,171.2,60918.21903884334,60916.319144287496
Newfoundland and Labrador,2012,32064.0,32063.0,526345.0,Goods-producing sector,53.9,11.5,0.21335807050092764,926.66,1189.89,872.54,123.9,171.2,60918.21903884334,60916.319144287496
Newfoundland and Labrador,2012,32064.0,32063.0,526345.0,Services-producing sector,184.7,14.6,0.07904710341093665,926.66,1189.89,872.54,123.9,171.2,60918.21903884334,60916.319144287496
Newfoundland and Labrador,2013,33748.0,34491.0,527114.0,All industries,240.5,32.6,0.13555093555093556,952.43,1275.73,879.82,126.0,169.0,64024.10104835007,65433.66330622977
Newfoundland and Labrador,2013,33748.0,34491.0,527114.0,Goods-producing sector,55.8,12.2,0.21863799283154123,952.43,1275.73,879.82,126.0,169.0,64024.10104835007,65433.66330622977
Newfoundland and Labrador,2013,33748.0,34491.0,527114.0,Services-producing sector,184.7,12.9,0.06984298863021116,952.43,1275.73,879.82,126.0,169.0,64024.10104835007,65433.66330622977
Newfoundland and Labrador,2014,33355.0,34301.0,528159.0,All industries,238.2,33.2,0.13937867338371118,994.51,1385.6,905.05,128.4,170.5,63153.33072048379,64944.4580135906
Newfoundland and Labrador,2014,33355.0,34301.0,528159.0,Goods-producing sector,55.4,13.3,0.240072202166065,994.51,1385.6,905.05,128.4,170.5,63153.33072048379,64944.4580135906
Newfoundland and Labrador,2014,33355.0,34301.0,528159.0,Services-producing sector,182.9,13.1,0.07162383816293055,994.51,1385.6,905.05,128.4,170.5,63153.33072048379,64944.4580135906
Newfoundland and Labrador,2015,32965.0,31161.0,528117.0,All industries,236.6,35.7,0.15088757396449706,1020.74,1407.57,927.76,129.0,143.1,62419.880443159374,59003.970711035625
Newfoundland and Labrador,2015,32965.0,31161.0,528117.0,Goods-producing sector,55.3,15.6,0.2820976491862568,1020.74,1407.57,927.76,129.0,143.1,62419.880443159374,59003.970711035625
Newfoundland and Labrador,2015,32965.0,31161.0,528117.0,Services-producing sector,181.3,13.3,0.07335907335907337,1020.74,1407.57,927.76,129.0,143.1,62419.880443159374,59003.970711035625
Newfoundland and Labrador,2016,33461.0,31519.0,529426.0,All industries,231.6,37.7,0.16278065630397237,1017.28,1453.81,919.52,132.5,149.2,63202.41166848625,59534.288078031685
Newfoundland and Labrador,2016,33461.0,31519.0,529426.0,Goods-producing sector,50.8,16.1,0.31692913385826776,1017.28,1453.81,919.52,132.5,149.2,63202.41166848625,59534.288078031685
Newfoundland and Labrador,2016,33461.0,31519.0,529426.0,Services-producing sector,180.8,13.0,0.07190265486725664,1017.28,1453.81,919.52,132.5,149.2,63202.41166848625,59534.288078031685
Newfoundland and Labrador,2017,33953.0,33690.0,528249.0,All industries,223.1,39.6,0.17749887942626627,1034.65,1478.9,941.18,135.7,162.9,64274.61291928617,63776.74165024448
Newfoundland and Labrador,2017,33953.0,33690.0,528249.0,Goods-producing sector,47.2,15.6,0.33050847457627114,1034.65,1478.9,941.18,135.7,162.9,64274.61291928617,63776.74165024448
Newfoundland and Labrador,2017,33953.0,33690.0,528249.0,Services-producing sector,175.9,14.8,0.08413871517907902,1034.65,1478.9,941.18,135.7,162.9,64274.61291928617,63776.74165024448
Newfoundland and Labrador,2018,32763.0,33961.0,525560.0,All industries,224.4,36.9,0.16443850267379678,1037.82,1413.21,964.84,137.9,166.5,62339.219118654386,64618.69244234721
Newfoundland and Labrador,2018,32763.0,33961.0,525560.0,Goods-producing sector,47.2,14.3,0.3029661016949152,1037.82,1413.21,964.84,137.9,166.5,62339.219118654386,64618.69244234721
Newfoundland and Labrador,2018,32763.0,33961.0,525560.0,Services-producing sector,177.2,14.2,0.08013544018058691,1037.82,1413.21,964.84,137.9,166.5,62339.219118654386,64618.69244234721
Newfoundland and Labrador,2019,34075.0,35349.0,523476.0,All industries,227.0,31.8,0.14008810572687225,1060.11,1480.84,975.05,139.3,159.1,65093.71967387234,67527.45111523737
Newfoundland and Labrador,2019,34075.0,35349.0,523476.0,Goods-producing sector,47.1,11.8,0.2505307855626327,1060.11,1480.84,975.05,139.3,159.1,65093.71967387234,67527.45111523737
Newfoundland and Labrador,2019,34075.0,35349.0,523476.0,Services-producing sector,179.9,12.7,0.07059477487493052,1060.11,1480.84,975.05,139.3,159.1,65093.71967387234,67527.45111523737
Prince Edward Island,1999,4435.0,3170.0,136281.0,All industries,60.3,10.1,0.16749585406301826,,,,91.2,78.2,32543.05442431447,23260.762688856114
Prince Edward Island,1999,4435.0,3170.0,136281.0,Goods-producing sector,16.5,4.3,0.2606060606060606,,,,91.2,78.2,32543.05442431447,23260.762688856114
Prince Edward Island,1999,4435.0,3170.0,136281.0,Services-producing sector,43.8,4.5,0.10273972602739727,,,,91.2,78.2,32543.05442431447,23260.762688856114
Prince Edward Island,2000,4554.0,3394.0,136470.0,All industries,62.8,8.6,0.13694267515923567,,,,94.9,102.6,33369.97142229061,24869.934784201654
Prince Edward Island,2000,4554.0,3394.0,136470.0,Goods-producing sector,17.2,3.9,0.22674418604651164,,,,94.9,102.6,33369.97142229061,24869.934784201654
Prince Edward Island,2000,4554.0,3394.0,136470.0,Services-producing sector,45.6,3.8,0.08333333333333333,,,,94.9,102.6,33369.97142229061,24869.934784201654
Prince Edward Island,2001,4490.0,3458.0,136665.0,All industries,63.8,8.6,0.13479623824451412,531.5,585.04,519.93,97.4,105.2,32854.05919584385,25302.74759448286
Prince Edward Island,2001,4490.0,3458.0,136665.0,Goods-producing sector,17.2,3.7,0.21511627906976746,531.5,585.04,519.93,97.4,105.2,32854.05919584385,25302.74759448286
Prince Edward Island,2001,4490.0,3458.0,136665.0,Services-producing sector,46.6,4.1,0.08798283261802574,531.5,585.04,519.93,97.4,105.2,32854.05919584385,25302.74759448286
Prince Edward Island,2002,4705.0,3715.0,136880.0,All industries,64.7,8.7,0.13446676970633692,557.19,621.01,543.53,100.0,100.0,34373.173582700176,27140.561075394507
Prince Edward Island,2002,4705.0,3715.0,136880.0,Goods-producing sector,16.7,3.6,0.2155688622754491,557.19,621.01,543.53,100.0,100.0,34373.173582700176,27140.561075394507
Prince Edward Island,2002,4705.0,3715.0,136880.0,Services-producing sector,48.0,4.4,0.09166666666666667,557.19,621.01,543.53,100.0,100.0,34373.173582700176,27140.561075394507
Prince Edward Island,2003,4794.0,3810.0,137227.0,All industries,66.1,8.1,0.12254160363086233,569.9,639.1,555.95,103.5,108.7,34934.816034745345,27764.21549695031
Prince Edward Island,2003,4794.0,3810.0,137227.0,Goods-producing sector,16.8,3.4,0.20238095238095236,569.9,639.1,555.95,103.5,108.7,34934.816034745345,27764.21549695031
Prince Edward Island,2003,4794.0,3810.0,137227.0,Services-producing sector,49.2,4.2,0.08536585365853658,569.9,639.1,555.95,103.5,108.7,34934.816034745345,27764.21549695031
Prince Edward Island,2004,4951.0,4039.0,137680.0,All industries,66.6,8.4,0.12612612612612614,584.71,632.76,574.44,105.8,123.1,35960.1975595584,29336.141778036024
Prince Edward Island,2004,4951.0,4039.0,137680.0,Goods-producing sector,17.1,3.0,0.17543859649122806,584.71,632.76,574.44,105.8,123.1,35960.1975595584,29336.141778036024
Prince Edward Island,2004,4951.0,4039.0,137680.0,Services-producing sector,49.5,4.5,0.09090909090909091,584.71,632.76,574.44,105.8,123.1,35960.1975595584,29336.141778036024
Prince Edward Island,2005,5122.0,4270.0,138064.0,All industries,67.7,8.3,0.12259970457902511,602.64,655.01,591.27,109.1,141.3,37098.73681770773,30927.68571097462
Prince Edward Island,2005,5122.0,4270.0,138064.0,Goods-producing sector,17.7,3.3,0.1864406779661017,602.64,655.01,591.27,109.1,141.3,37098.73681770773,30927.68571097462
Prince Edward Island,2005,5122.0,4270.0,138064.0,Services-producing sector,49.9,4.0,0.08016032064128256,602.64,655.01,591.27,109.1,141.3,37098.73681770773,30927.68571097462
Prince Edward Island,2006,5261.0,4436.0,137867.0,All industries,67.9,8.5,0.1251840942562592,622.49,707.16,604.91,111.6,151.5,38159.96576410598,32175.937679067505
Prince Edward Island,2006,5261.0,4436.0,137867.0,Goods-producing sector,19.0,3.5,0.18421052631578946,622.49,707.16,604.91,111.6,151.5,38159.96576410598,32175.937679067505
Prince Edward Island,2006,5261.0,4436.0,137867.0,Services-producing sector,48.9,3.8,0.07770961145194274,622.49,707.16,604.91,111.6,151.5,38159.96576410598,32175.937679067505
Prince Edward Island,2007,5228.0,4638.0,137711.0,All industries,68.2,7.9,0.1158357771260997,643.94,745.21,624.02,113.6,153.6,37963.56137127753,33679.22678653122
Prince Edward Island,2007,5228.0,4638.0,137711.0,Goods-producing sector,17.8,3.3,0.18539325842696627,643.94,745.21,624.02,113.6,153.6,37963.56137127753,33679.22678653122
Prince Edward Island,2007,5228.0,4638.0,137711.0,Services-producing sector,50.4,3.6,0.07142857142857144,643.94,745.21,624.02,113.6,153.6,37963.56137127753,33679.22678653122
Prince Edward Island,2008,5284.0,4761.0,138749.0,All industries,68.8,8.3,0.12063953488372095,659.25,746.49,643.04,117.5,168.6,38083.157356089054,34313.7608198978
Prince Edward Island,2008,5284.0,4761.0,138749.0,Goods-producing sector,17.4,3.6,0.20689655172413796,659.25,746.49,643.04,117.5,168.6,38083.157356089054,34313.7608198978
Prince Edward Island,2008,5284.0,4761.0,138749.0,Services-producing sector,51.5,3.8,0.07378640776699029,659.25,746.49,643.04,117.5,168.6,38083.157356089054,34313.7608198978
Prince Edward Island,2009,5305.0,4937.0,139891.0,All industries,67.9,9.2,0.13549337260677466,689.84,747.33,678.59,117.3,138.4,37922.38242631763,35291.76287252218
Prince Edward Island,2009,5305.0,4937.0,139891.0,Goods-producing sector,17.0,3.5,0.20588235294117646,689.84,747.33,678.59,117.3,138.4,37922.38242631763,35291.76287252218
Prince Edward Island,2009,5305.0,4937.0,139891.0,Services-producing sector,50.9,4.3,0.08447937131630648,689.84,747.33,678.59,117.3,138.4,37922.38242631763,35291.76287252218
